nama_produk,harga,harga_angka,harga_asli,diskon_persen,rating,terjual,nama_toko,kota,tier_toko,badge,kategori,gratis_ongkir,cashback,is_iklan,url,image_url
Asus ROG Gaming Laptop GL502VM i7 w/ GTX 1060 Not MSI / Alienware,Rp11.999.000,11999000,,0,5.0,,GanDanteStore_NEW,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gandante/asus-rog-gaming-laptop-gl502vm-i7-w-gtx-1060-not-msi-alienware?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2018/2/19/246904121/246904121_b6876291-f6c7-4ecd-a328-870787a16418_2048_1536.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=IrlqaFgOzjX5MCRVjCRiNRUkb1c%3D&x-signature-webp=4ct%2FS2Temgegvk2zg%2BU2twCUUsg%3D
Msi Gaming laptop GL63 8RD,Rp14.600.000,14600000,,0,5.0,,DEMAND COMPUTER,Surabaya,1,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/demandcomputer/msi-gaming-laptop-gl63-8rd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2019/9/5/1361407/1361407_76add897-94ef-4fd1-8386-04a54bfe4c2e_1000_1000~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=Z9wEivW20HQ3tIQbK%2FPuHpuCpP0%3D&x-signature-webp=UnLr5AkwI2LkBvzAhrIE9mOjahw%3D
"Laptop Gaming MSI THIN 15 B13UC-2409 I5-13420H 8GB 512GB SSD RTX3050 GDDR6 4GB 15.6"" FHD 144Hz IPS Level",Rp12.749.000,12749000,,0,5.0,,Juragan IT,Yogyakarta,1,Yogyakarta,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/juraganitdjogja/laptop-gaming-msi-thin-15-b13uc-2409-i5-13420h-8gb-512gb-ssd-rtx3050-gddr6-4gb-15-6-fhd-144hz-ips-level-1733659500053431819?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f680da757b8e406ebd75c9ca389244e3~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=Jq5KZDZnmMtl3F%2FuxoOFCqxjIRU%3D&x-signature-webp=WqNwnKMgmWcW6DaARySUw7fLXnw%3D
Laptop MSI KATANA GF66-11SC 1240 i5-11400 512GB SSD 8GB RTX 3050Ti 4GB,Rp12.250.000,12250000,,0,5.0,,PRIMA COMPUTER BATAM,Batam,1,Batam,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/cvprimacomputer/laptop-msi-katana-gf66-11sc-1240-i5-11400-512gb-ssd-8gb-rtx-3050ti-4gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/9/7/e43dcab9-6e27-4bd7-bfa2-e5d297742ea4.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=YTbWz9krRQm%2BzJIjQXIPMmQONjo%3D&x-signature-webp=K5I2xocJtg2HGxPjfDgFS7k2P%2F0%3D
MSI GE65 Gaming Laptop Gen 9 RTX 2060 240 Hz IPS Not ROG Zephyrus,Rp12.999.000,12999000,,0,5.0,,GanDanteStore_NEW,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gandante/msi-ge65-gaming-laptop-gen-9-rtx-2060-240-hz-ips-not-rog-zephyrus?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2020/4/9/3431641/3431641_52446da0-0ffc-44a4-92e5-f99a320470ef_2048_2048~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=yEB1SOtF8aobhsRn0n0%2FSGyk86s%3D&x-signature-webp=ziwkiUBZfBjcuD3Neuqzy9B0c0U%3D
MSI Thin 15 Gaming Intel i7 13620H 15.6 FHD 64GB 2TB VGA RTX3050 W11 Laptop,Rp13.657.000,13657000,,0,5.0,,OrKa Com,Jakarta Utara,1,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/orka/msi-thin-15-gaming-intel-i7-13620h-15-6-fhd-64gb-2tb-vga-rtx3050-w11-laptop-1731321173394491040?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/1/17/19123bc3-00a1-4ca4-8647-dac429c89c03.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=WBuNA77F86aoP4f6aRJY1olLosA%3D&x-signature-webp=7tW8FPs1VX%2FfVnMHIcUMNkkCD2I%3D
MSI No.1 GP73 8RE Gaming Laptop i7 w/ GDDR5X 1060 6 GB,Rp12.999.000,12999000,,0,5.0,,GanDanteStore_NEW,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gandante/msi-no-1-gp73-8re-gaming-laptop-i7-w-gddr5x-1060-6-gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/1/14/009d1a4f-c5f7-434b-a15c-caac5c340a6e.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=uIWg0qjL6xjnH2hS2UGe39T6%2Fi4%3D&x-signature-webp=7FBfmB7bFfDq1WLc9Dw6x%2B%2FGz30%3D
Lenovo Gaming Laptop Y520 i7 w/ GDDR5X 1050 not ROG / MSI,Rp11.999.000,11999000,,0,5.0,,GanDanteStore_NEW,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gandante/lenovo-gaming-laptop-y520-i7-w-gddr5x-1050-not-rog-msi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2019/2/12/209433357/209433357_ee20de9d-596d-4b60-b2ca-3c937e3bb694_1512_1512.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=frBkWESpN0O3SlidDGE6tYWEsQo%3D&x-signature-webp=6fb%2FxNajoOgUx6E%2Bk9n%2FpTiG7Gg%3D
LAPTOP GAMING MSI GF63 THIN GTX 1050/RAM-8GB/SSD-256GB/WINDOWS 10,Rp14.000.000,14000000,,0,5.0,,Cicak-Elektronic,Jakarta Barat,1,Jakarta Barat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/cicak-elektronic/laptop-gaming-msi-gf63-thin-gtx-1050-ram-8gb-ssd-256gb-windows-10?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/10/17/ef664504-210b-495b-9b63-48f5d4997946.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=nhdZDN6ee4fVBhpOpl%2FjMJlW7Zk%3D&x-signature-webp=Je%2B4GCTB1ZIdD%2BIGEBoo0NnrK8Q%3D
Asus Gaming Laptop GL503VM Hero I7 KabyLake GTX 1060 Not MSI Alienware,Rp10.999.000,10999000,,0,5.0,,GanDanteStore_NEW,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gandante/asus-gaming-laptop-gl503vm-hero-i7-kabylake-gtx-1060-not-msi-alienware?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2018/8/28/3431641/3431641_9de2230d-eaa7-41fd-a487-1de0904992a2_2048_1536.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=G2vg5y3G3oTD4Hmx54%2Fz7RX5YHc%3D&x-signature-webp=qT03DZWnbS2KatR%2FDquwBq1ql6A%3D
MSI Thin 15 i7 RTX 4050 6 GB 512 GB SSD NVMe Fullset Like New Gaming Desain Laptop || not Cyborg Katana ROG Strix G15 G14 Flow X13,Rp13.000.000,13000000,,0,5.0,,GenStore Notebook,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/genstore-notebook/msi-thin-15-i7-rtx-4050-6-gb-512-gb-ssd-nvme-fullset-like-new-gaming-desain-laptop-not-cyborg-katana-rog-strix-g15-g14-flow-x13-1731629945387059173?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/28766a14f60647398b0e06fdd6af9803~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=RvtndIuS1FUFpUV7jGclf9%2FHjbk%3D&x-signature-webp=C%2BGGzSIDWhlWVXGc6i9VuNnqPMU%3D
MSI GL63 Slim No.1 Gaming Laptop i7 RTX 2060 || ROG G531GV Legion Y740,Rp13.999.000,13999000,,0,5.0,,GanDanteStore_NEW,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gandante/msi-gl63-slim-no-1-gaming-laptop-i7-rtx-2060-rog-g531gv-legion-y740?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2020/1/2/440608/440608_e60bab9e-e399-490e-93e1-88a54be0d5d1_864_864.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=RD%2Bgu%2FlNA64D59ZLREVxi8DVv7E%3D&x-signature-webp=WX6g0TpW%2FZyjoZw12AwZXepE11A%3D
LAPTOP MSI MODERN 14 RYZEN 7 16GB 512GB SSD RADEON W11 FHD,Rp11.279.000,11279000,,0,5.0,,Vegas-Auto,Jakarta Utara,1,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/vegas-autolamp/laptop-msi-modern-14-ryzen-7-16gb-512gb-ssd-radeon-w11-fhd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/11/18/520a4501-55ae-4c2f-827f-3bf48fac9114.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=Ln6ifLDPVSLaemBq9jgbFIaESyE%3D&x-signature-webp=%2FTR7SN6nRnB6WuVi2QA5jvD4Opo%3D
Laptop Gaming MSI Thin GF63 12VE 12th Gen I7-12650H 32/512GB RTX4050,Rp13.350.000,13350000,,0,5.0,,Sri Laptop BDG,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/sri-laptop-bdg/laptop-gaming-msi-thin-gf63-12ve-12th-gen-i7-12650h-32-512gb-rtx4050?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/9/27/21e9dc9f-c907-48d6-bdf1-7eb55b447ef7.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=07kLD8TNPnvToOh6P%2Bt1FbhqjNA%3D&x-signature-webp=eGRjduclJSOVypiq%2B6F22CQqgxU%3D
"Laptop MSI Thin 15 9S7-16R831-2413 – Intel Core i7-12650H Processor, 8GB RAM, 512GB SSD, NVIDIA GeForce RTX 2050",Rp13.750.000,13750000,,0,5.0,,RAHARJA NOTEBOOK MALANG,Malang,1,Malang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/raharja-notebook-malang/laptop-msi-thin-15-9s7-16r831-2413-intel-core-i7-12650h-processor-8gb-ram-512gb-ssd-nvidia-geforce-rtx-2050-1734453257552037460?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/fcda47c351124dcfb86125df0698b67d~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=WuMJzxZqvais%2B2IpY9jv5vD5y1o%3D&x-signature-webp=2ZzOVk1WnZYfGCF8GuGCzLICJJw%3D
Laptop Dell Inspiron G5 15 5590 Thunderbolt RTX 2060 ROG LEGION MSI,Rp11.700.000,11700000,,0,5.0,,Dasir Dept Elektronik,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/dasir-dept-elektronik/laptop-dell-inspiron-g5-15-5590-thunderbolt-rtx-2060-rog-legion-msi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/10/14/5d774af7-0a30-434a-816a-abb50d9c9436.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=S%2FG8%2FD%2B4ZCYJdb1TS3zd%2FG2UusQ%3D&x-signature-webp=Zk25TNdWmYjM49pixxsjFnln%2FVg%3D
Laptop MSI Modern 14 B11sb i7-1165G7 intel iris xs Nvidia MX450 FHD,Rp13.500.000,13500000,,0,5.0,,planetlaptopbandung,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/planetlaptopbandung/laptop-msi-modern-14-b11sb-i7-1165g7-intel-iris-xs-nvidia-mx450-fhd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/12/25/6c84868d-f71d-44a9-9636-ee3268c5fa11.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=1ZnvUqpHx6h6iD744FJLzBIYEkA%3D&x-signature-webp=LEhYiZ%2FSLmSK3NlPY%2F5dkS%2F9u2c%3D
MSI Gaming Laptop GP62MVR Leopard Pro w/ GDDR5X 1060,Rp11.999.000,11999000,,0,5.0,,GanDanteStore_NEW,Bandung,1,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gandante/msi-gaming-laptop-gp62mvr-leopard-pro-w-gddr5x-1060?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2018/7/8/3431641/3431641_b1816b00-c199-414b-a896-c13955af3577_2048_1536.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=fcreWachTiWWD%2BTQM15gx51jYsE%3D&x-signature-webp=6%2Bx9hdE468le52%2BWMHRl%2BPJLtZQ%3D
laptop MSI GF63 RTX,Rp12.000.000,12000000,,0,5.0,,CNFparfum,Jakarta Selatan,1,Jakarta Selatan,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/cnfparfum/laptop-msi-gf63-rtx-hitam-512-gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/1/21/6676b1b5-9400-4c5b-b35a-c40e9c36c7fe.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=sGOeIjW7lfzfmSHZ7DkVXdT4Xks%3D&x-signature-webp=UHNLqOYQ2H2nuyPye3QaWQJWFMo%3D
MSI Laptop Gaming THIN 15 B13VE-3415 GeForce RTX 4050 6GB RAM i5 13420H 16GB SSD 512GB Windows 11 Terbaru,Rp14.000.000,14000000,,0,5.0,,Ola Com,Jakarta Timur,1,Jakarta Timur,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/ola-com/msi-laptop-gaming-thin-15-b13ve-3415-geforce-rtx-4050-6gb-ram-i5-13420h-16gb-ssd-512gb-windows-11-terbaru-1733629360523871701?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8c095198798f438eae5f16bcb1d9585a~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=4NSXapyNtzLZzdg%2BfyyGlndCFVU%3D&x-signature-webp=xptaBZL37JOsXEaybbUFd3dMMoE%3D
MS-16W11 VER:1.1 Mainboard N18E-G0-A1 GTX1660TI For MSI Laptop Motherboard With SRK3X I5-10200H CPU 100%Full Tested Working Well,Rp13.410.600,13410600,,0,,,gugum Far,Jakarta Pusat,1,Jakarta Pusat,Handphone & Tablet,Tidak,,Tidak,https://www.tokopedia.com/gugumfar/ms-16w11-ver-1-1-mainboard-n18e-g0-a1-gtx1660ti-for-msi-laptop-motherboard-with-srk3x-i5-10200h-cpu-100-full-tested-working-well-1732799350109144378?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/780d28a409a14e64ab0fe6d6094fe525~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=dcv0m31zwA4qEySkHohkblhc8YM%3D&x-signature-webp=V14VHmev7ippktV5i0oSbtSu%2F8c%3D
MSI MODERN 14 C12MO 1237ID Core I3 1215U 512GB SSD 8GB RAM UHD GRAPHIC Notebook Laptop,Rp11.679.400,11679400,,0,,,gatauuuuuuuuui,Jakarta Pusat,1,Jakarta Pusat,Elektronik,Tidak,,Tidak,https://www.tokopedia.com/gatauuuuuuuuui/msi-modern-14-c12mo-1237id-core-i3-1215u-512gb-ssd-8gb-ram-uhd-graphic-notebook-laptop-1731867187510150831?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/6893ab786bd14a7ea0e58be452138e17~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=if%2BWux78mzYJwAE0M7I93g3uXU0%3D&x-signature-webp=i%2BGdgYpvp6OIDAW8o6zPvrxor3Q%3D
MSi Katana GF66 12UC Laptop Gaming Super i7-12650H RAM 16GB NVIDIA RTX 3050 15 FHD IPS 144Hz 2TB SSD Garansi 1 Bulan,Rp12.000.000,12000000,,0,,,SUPERLAPTOPJOGJA,Kab. Sleman,1,Kab. Sleman,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/superlaptopjogja/msi-katana-gf66-12uc-laptop-gaming-super-i7-12650h-ram-16gb-nvidia-rtx-3050-15-fhd-ips-144hz-2tb-ssd-garansi-1-bulan-1732853957603657687?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3b85f9e4da4e427e93ce4506a7f3cae7~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=U8FO8vb42PiAh4VP3A%2FLqN6%2BcGs%3D&x-signature-webp=3zXOSGWdbA46SQarlpTSDYqwqCw%3D
For MSI GV62 8RC 8RD MS-16JF Laptop Motherboard With i5-8300H i7-8750H CPU GTX1050 GTX1050Ti 4GB-GPU DDR4 MS-16JF1 VER：1.0,Rp13.216.200,13216200,,0,,,gugum Far,Jakarta Pusat,1,Jakarta Pusat,Handphone & Tablet,Tidak,,Tidak,https://www.tokopedia.com/gugumfar/for-msi-gv62-8rc-8rd-ms-16jf-laptop-motherboard-with-i5-8300h-i7-8750h-cpu-gtx1050-gtx1050ti-4gb-gpu-ddr4-ms-16jf1-ver-1-0-1732799351916561722?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/28880aba4d7a436d8cb10170a79b7c14~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=XqSS9Z%2FdX2rwoBFY8NX68tqpriQ%3D&x-signature-webp=fixtqKzojMZqJzPgQY5RvS9WiQ4%3D
Laptop Gaming ‎MSI Thin 15 B13VE-3415 (Grey),Rp14.250.000,14250000,,0,,,Mega Teknologi_NEW,Palembang,1,Palembang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/mega-teknologi-234/laptop-gaming-msi-thin-15-b13ve-3415-grey-1734016467430246043?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/232b8bd0079d4cecaa2cea707f0cede8~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=DZ%2FIyjT5PBM4D8f1%2FJF5Mh4J4mM%3D&x-signature-webp=NtWDSiefmEnF3Une1ifRprwQXLM%3D
ms-16q41 for MSI GS65 Stealth 9SD Series i7-9750H 2.6GHz SRF6U Processor GeForce GTX1660Ti 6GB GDDR6 Laptop Motherboard,Rp13.589.900,13589900,,0,,,gugum Far,Jakarta Pusat,1,Jakarta Pusat,Handphone & Tablet,Tidak,,Tidak,https://www.tokopedia.com/gugumfar/ms-16q41-for-msi-gs65-stealth-9sd-series-i7-9750h-2-6ghz-srf6u-processor-geforce-gtx1660ti-6gb-gddr6-laptop-motherboard-1732799360554337594?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2b4b3cd625cf4a3495e6c4fe3693935a~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=s30AOtuI8Y0c4UWNcfnJ3XFNDaI%3D&x-signature-webp=6cV%2FlZSgf0%2BAX7MWwOnHMtOk6hk%3D
Original MS-16JF1 FOR MSI Ms-16JF Ms-179F GV62 gV72 Laptop Motherboard With I5-8300H Cpu And GTX1050M TI Working Perfect,Rp13.250.300,13250300,,0,,,gugum Far,Jakarta Pusat,1,Jakarta Pusat,Handphone & Tablet,Tidak,,Tidak,https://www.tokopedia.com/gugumfar/original-ms-16jf1-for-msi-ms-16jf-ms-179f-gv62-gv72-laptop-motherboard-with-i5-8300h-cpu-and-gtx1050m-ti-working-perfect-1732799349101397306?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/6947feea56f54f19bcab39b94f5ce0a7~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=ZnbknFuWnJ7ixx4aon026JR%2FMg8%3D&x-signature-webp=aY4%2F%2BMDkclFjcQVfW5pJGpH8c4E%3D
MSI 15 B12UCX 2413ID RTX 2050 4GB Core i7-12650H 512GB SSD 8GB RAM Gaming Notebook Laptop,Rp14.697.000,14697000,,0,,,GROSIR AFRIA GAMIS,Jakarta Timur,1,Jakarta Timur,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/grosirafria/msi-15-b12ucx-2413id-rtx-2050-4gb-core-i7-12650h-512gb-ssd-8gb-ram-gaming-notebook-laptop-1731358911206950495?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/eec2e78c1aa34b4184de28e50a3d5fd9~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=b3gFIFO%2F9rxScNlLnu4GeokNDJ8%3D&x-signature-webp=otAuUdZf6WrwC1LIg%2Fp%2FHyBR0t4%3D
MSI MODERN 14 C7M 225ID Ryzen 7 7730U 512GB SSD 16GB RAM AMD Radeon Graphic - Classic Black Laptop Notebook,Rp14.119.000,14119000,,0,,,GROSIR AFRIA GAMIS,Jakarta Timur,1,Jakarta Timur,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/grosirafria/msi-modern-14-c7m-225id-ryzen-7-7730u-512gb-ssd-16gb-ram-amd-radeon-graphic-classic-black-laptop-notebook-1731358656473630303?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e2960a875a074c4fa0444a8c8b22ed0b~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=w%2BKknI%2FjMzj1PMh4DnyRXqJ9azc%3D&x-signature-webp=Um09nvUDcMBIUXIURGxSZdf1%2FRw%3D
MS-16P51 VER 1.0 FOR MSI MS-16P5 MS-17C5 GE63VR GE73VR GP63VR GP73VR LAPTOP MOTHERBOARD WITH I7-8750H AND GTX1060M TESED OK,Rp13.102.700,13102700,,0,,,gugum Far,Jakarta Pusat,1,Jakarta Pusat,Handphone & Tablet,Tidak,,Tidak,https://www.tokopedia.com/gugumfar/ms-16p51-ver-1-0-for-msi-ms-16p5-ms-17c5-ge63vr-ge73vr-gp63vr-gp73vr-laptop-motherboard-with-i7-8750h-and-gtx1060m-tesed-ok-1732799361786086714?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/b9ec35918d214f04a1a1a7e8b5db9488~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673670&x-signature=W8%2BGZwKlOnNt1dL8k3tpP1c0WkI%3D&x-signature-webp=9ABQb9VahhZSzXzKXeN%2BXpKLNQ8%3D
