nama_produk,harga,harga_angka,harga_asli,diskon_persen,rating,terjual,nama_toko,kota,tier_toko,badge,kategori,gratis_ongkir,cashback,is_iklan,url,image_url
"Laptop Dell 14 DC14250 Core 5-120U 8GB SSD 512GB 14""FHD+ IPS WIN 11 Home OHS 2024",Rp14.999.000,14999000,,0,,,Anugerah Digital Lestari,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/anugerahdigital/laptop-dell-14-dc14250-core-5-120u-8gb-ssd-512gb-14-fhd-ips-win-11-home-ohs-2024-1733309248082380119?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/abec2db27bb84596aeab9849cce40b03~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=fXNhOag2IyZGkDwzDQeW9nYZFUM%3D&x-signature-webp=jL%2FKtEWtV09fW%2B7cZbj%2BvNWg2IA%3D
"Dell Inspiron 3501 Laptop i5 1135G7 512GB SSD 4GB DDR4 Intel Iris Xe 15.6"" FHD Windows 10 SL + Office 2019 - 1 Year Warranty",Rp11.128.232,11128232,Rp13.455.000,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/dell-inspiron-3501-laptop-i5-1135g7-512gb-ssd-4gb-ddr4-intel-iris-xe-15-6-fhd-windows-10-sl-office-2019-1-year-warranty-1734141438778836391?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ecc54aa893d9430ca934692fd4359914~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=e2RZq59oPghHpO%2FGaoinT12vy6Y%3D&x-signature-webp=%2BDeI6Ylh3TR9lM9fiB7ZlfZibK8%3D
Laptop Notebook Dell Inspiron 13 5310 - i3 - 256 Gb - Windows - UMA,Rp12.291.161,12291161,Rp14.421.435,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/laptop-notebook-dell-inspiron-13-5310-i3-256-gb-windows-uma?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/9/24/a9f95aa5-6af2-447e-8306-39e5d3bb8e9a.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=9u9bfjrtNPpCQSYZNJdcjdDGVAo%3D&x-signature-webp=pOGdL2WIiBkA%2BtMLNoo9cQtJpp8%3D
Dell 14 Laptop DC14250 [Core 5 120U-8GB-512GB-UMA-Windows 11 Home + Office Home 2024] DELL OFFICIAL,Rp14.850.000,14850000,,0,,,Dell Technologies,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/dell-technologies/dell-14-laptop-dc14250-core-5-120u-8gb-512gb-uma-windows-11-home-office-home-2024-dell-official-1733353727272584298?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f355b8add9964c2494d0df6e1b2a8027~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=hDE1mLf0aL9SfWRu0MKdPlFouMg%3D&x-signature-webp=yrAMk4pQYD7%2BxU36sQhUkEStR10%3D
"Dell Inspiron 5570 Laptop i5 8250U 2TB HDD 4GB DDR4 + 16GB Optane AMD Radeon 530 15.6"" FHD Windows 10 SL - 1 Year Warranty + DVD-RW - Silver",Rp11.846.354,11846354,Rp14.430.000,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/dell-inspiron-5570-laptop-i5-8250u-2tb-hdd-4gb-ddr4-16gb-optane-amd-radeon-530-15-6-fhd-windows-10-sl-1-year-warranty-dvd-rw-silver-1734141360891921831?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3a205a25e0964e76ab3d19562532390f~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=2Oa4kECEPQNRXjnMUxHW%2BNPFIFk%3D&x-signature-webp=8%2F2CPMoUAnWGpscNUDCPfy%2FhxzI%3D
"Dell Inspiron 3476 Laptop i7 8550U 1TB 8GB DDR4 AMD Radeon 520 14"" HD Windows 10 SL - 1 Year Warranty + DVD-RW",Rp12.398.343,12398343,Rp15.100.000,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/dell-inspiron-3476-laptop-i7-8550u-1tb-8gb-ddr4-amd-radeon-520-14-hd-windows-10-sl-1-year-warranty-dvd-rw-1734141458440029607?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/62b74e5e8d5040c4a3623fed9bcf11ec~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=4t6IYvN3zcx6x3iHJoqapX1%2Bf2E%3D&x-signature-webp=%2F%2BjICCjNKapHNargGG3vgK0nWxE%3D
Laptop Dell Notebook Inspiron 15 5505 - Ryzen 5 - 256 GB SSD - WIN,Rp11.540.883,11540883,Rp13.894.000,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/laptop-dell-notebook-inspiron-15-5505-ryzen-5-256-gb-ssd-win?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/7/11/ebbf0ffe-e035-4abf-8075-ff1d69bb488d.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=L%2B8f90Gsd01poD%2F3bBPVEJ%2Fwv2s%3D&x-signature-webp=VskiQKfpW7FVkkGKyErPkW0A1iQ%3D
Notebook Laptop Dell Vostro 14 3405 - Ryzen 7 - 512 Gb - 8 - Win - OHS,Rp12.951.403,12951403,Rp15.230.000,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/notebook-laptop-dell-vostro-14-3405-ryzen-7-512-gb-8-win-ohs?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/9/27/e0126cad-15cd-4554-96df-b148e6bb7239.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=WzYlhc%2Bw4KDy6p2OEYtUACAi2k8%3D&x-signature-webp=5umtYV9scBr23rGaxYXAzim8nSo%3D
Laptop Notebook Dell Vostro 5402 - i5 - 256 GB - 8 - Win - OHS - VGA,Rp13.684.531,13684531,Rp16.052.000,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/laptop-notebook-dell-vostro-5402-i5-256-gb-8-win-ohs-vga?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/11/10/1ea8b5f2-fc12-412d-bdd8-02462eb57e79.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=PViXYUHOW7hIWZ13jQtix4bhIM0%3D&x-signature-webp=xgHBtb%2Bna189mtg1m5ycMM6M%2F2M%3D
Laptop Notebook Dell Gaming G3 3579 - i5 - 1TB + 128GB - 8 - Win - VGA,Rp14.332.984,14332984,Rp16.720.000,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/laptop-notebook-dell-gaming-g3-3579-i5-1tb-128gb-8-win-vga?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D202606170422296DA37DD3139AA4220DCQ%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/9/25/d629ddd9-7e93-4cba-a62f-d82348a594d2.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673749&x-signature=0uiliu6JEW4FHG%2Fqb%2BxuBLoIGag%3D&x-signature-webp=zBe8Q6lh1trO0qz1vTlhyHgcUwQ%3D
