nama_produk,harga,harga_angka,harga_asli,diskon_persen,rating,terjual,nama_toko,kota,tier_toko,badge,kategori,gratis_ongkir,cashback,is_iklan,url,image_url
Laptop Acer Aspire 14 70C1 7058 Intel Core 7-150U 16GB RAM 512GB SSD 14 inch Windows 11 OHS 2021 A14-51M-70C1 A14-51M-7058 Cocok untuk Multitasking Kerja Kantoran Editing Coding IT Basic Kuliah Sekolah,Rp14.569.000,14569000,,0,,,Calosastore,Malang,2,Malang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/calosastore/acer-aspire-a14-51m-7058-a14-51m-70c1-core-7-150u-16gb-512gb-ssd-14-uma-win-11-steel-grey-original-garansi-resmi-1732654879168890500?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch%26whid%3D8607532,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2b046e7924b0482780653fb6a8fb1ce6~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=7nt7hqYPAle5ToDpMdApVMbFdTQ%3D&x-signature-webp=YP6TfX5WgKfpVOJEOwWYIR1jaMw%3D
Laptop ACER Aspire Lite AL14 Intel Celeron N150 8GB 512GB ssd 14.0WUXGA W11 OHS,Rp10.999.000,10999000,,0,,,ALIENWARE GAMING STORE,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/alienwarestore/laptop-acer-aspire-lite-al14-intel-celeron-n150-8gb-512gb-ssd-14-0wuxga-w11-ohs-1732664804710057304?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch%26whid%3D4141453,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/bf7d070f2bac4cc3aa4942740e900bb6~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=ZC6QvbevzHvHzWelwb4cWJU0LuI%3D&x-signature-webp=BBRa1uEQ3ooOdcamCjco3wSRalg%3D
"Laptop Acer Aspire Go AG14 72P Intel Core 5-120U 512GB SSD 8GB 14"" WUXGA IPS W11 Home+OH24",Rp12.145.000,12145000,Rp13.899.000,0,,,paradisestore.id,Jakarta Barat,2,Jakarta Barat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/paradisestoreid/laptop-acer-aspire-go-ag14-72p-39wu-intel-core-i3-1315u-256gb-ssd-8gb-14-wuxga-w11-oh2024-1735751582839440818-1735751620413326770?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/11b00f6bf95944fcb3d82cb773df25a9~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=VllW%2BsizooOTPUUcqr0x68NGnJo%3D&x-signature-webp=p2P6%2F%2B3w8CRBSNLYhwa2rvqnWiw%3D
ACER ASPIRE 14 AI A14-61MT-R25A - Ryzen AI 5 330 512GB SSD 16GB RAM - Silver Notebook Laptop,Rp14.835.000,14835000,,0,,,GASOL SUMBERSARI,Malang,2,Malang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gasolsumbersari/acer-aspire-14-ai-a14-61mt-r25a-ryzen-ai-5-330-512gb-ssd-16gb-ram-silver-notebook-laptop-1734441867074570127?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/6176d734620b406facac0fb1d961b948~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=kbDg6GtGpy5WxNXLLP1SpknFp74%3D&x-signature-webp=2%2FpqiFVCl%2BwUQu0rqOb%2FEWNj1tk%3D
"Laptop Acer Aspire Go 14 AI Intel COre Ultra 7 155H RAm 16 / 32 GB SSD 512 GB Windows 11 + Office Home Student 14"" WUXGA 100SRGB",Rp13.319.000,13319000,Rp28.000.000,0,,,Gamer ID Surabaya,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gameridsurabaya/laptop-acer-aspire-go-14-ai-intel-core-ultra-7-155h-ram-16-32-gb-ssd-512-gb-windows-11-office-home-student-14-wuxga-100srgb-1732115826160404435?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3467b2a15d864067abcac50951fead25~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=ABLRG9zDOBvApgi4c8cw%2FY2kINM%3D&x-signature-webp=euzJGqFjP2duJ6IiwRMSGYCgEiQ%3D
LAPTOP ACER ASPIRE GO 14 AG14 INTEL CORE 5 120U 16GB 512GB W11+OHS+M365B 14.0 WUXGA IPS,Rp10.829.000,10829000,Rp12.999.000,0,,,LAPTOP SHOP ID,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/laptopcreatorid/laptop-acer-aspire-14-core-i5-120u-ram-16gb-ssd512gb-w11-ohs-14-0-wuxga-ips-gry-51m-52v6-1732921087766791186?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/327a0b6bebf942a7ab60b447ab919efc~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=oUR5EUFo12oNFjNgxmcLlUcM3Xs%3D&x-signature-webp=YwXaKQSG%2FA69cdbMu%2B9rK4gUkao%3D
"Laptop Acer Aspire GO 14 Ultra 5 125H 16GB 512GB SSD W11+OHS 14"" WUXGA",Rp12.989.000,12989000,,0,,,Kingz Notebook,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/kingznotebook/laptop-acer-aspire-go-14-ultra-5-125h-16gb-512gb-ssd-w11-ohs-14-wuxga-1733255406893696684?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c5040c89fa8a4b479fd4149327e75d51~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=EXLBDT56E9QTRtv0cuuFh5yOgUE%3D&x-signature-webp=wuxfatn1WTNf6HQduo8ZcT6XjO8%3D
"[New SKU] ACER Aspire 7 PRO A715-59G-516G | i5-13420H | RTX 3050 6GB | 16GB | 512GB SSD | 15.6” FHD 144Hz | W11 + OHS 2021 | Laptop Gaming, STEM, Teknik, Kuliah",Rp14.299.000,14299000,Rp25.869.000,0,,,Acer Official Authorized Store,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/acerid/new-sku-acer-aspire-7-pro-a715-59g-516g-i5-13420h-rtx-3050-6gb-16gb-512gb-ssd-15-6-fhd-144hz-w11-ohs-2021-laptop-gaming-stem-teknik-kuliah-1734255196505408533?extParam=ivf%3Dtrue%26keyword%3Dlaptop+acer%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/1bd4460532d94ee08d8ec8211e1570a2~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=FKWQm2NF0rhQ16t8uNVn6Z9tgT4%3D&x-signature-webp=ejjKdnpq3sbSYy%2FuUC%2BG0F%2BH5T8%3D
LAPTOP ACER ASPIRE GO 14 AI ULTRA 7 155H 16GB 512GB W11+OHS+M365B 14.0WUXGA 100RGB IPS,Rp13.319.000,13319000,,0,,,Techno Central,Bandung,2,Bandung,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technocentral/laptop-acer-aspire-go-14-ai-ultra-7-155h-16gb-512gb-w11-ohs-m365b-14-0wuxga-100rgb-ips-1735712305925621379-1735712307511789187?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/264a454aa76940e7959d699eabfc159d~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=SJt1pxsXrX98dBiqQcjXfuTD08Y%3D&x-signature-webp=LjFQf7TQikkl9gnige0lb18IheQ%3D
ACER ASPIRE 14 AI A14-61MT-R25A - Ryzen AI 5 330 512GB SSD 16GB RAM - Silver Notebook Laptop,Rp14.835.000,14835000,,0,,,GASOL MALANG,Malang,2,Malang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gasol/acer-aspire-14-ai-a14-61mt-r25a-ryzen-ai-5-330-512gb-ssd-16gb-ram-silver-notebook-laptop-1734441864104084686?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/96fa135ceec74c8e8f8cf19a20e7a74c~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672997&x-signature=h3EfcJSyhKJgPzigQxZeNZosueU%3D&x-signature-webp=ZHFSGBT1T4xGul8FpVk8bzNXl50%3D
