nama_produk,harga,harga_angka,harga_asli,diskon_persen,rating,terjual,nama_toko,kota,tier_toko,badge,kategori,gratis_ongkir,cashback,is_iklan,url,image_url
"Laptop Advan Pixwar X Transformer Amd Ryzen 7 6800H 16Gb Ssd 512Gb 15.6"" Fhd W11 / ADVAN Pixwar Touchscreen Laptop Gaming AMD Ryzen 7 6800H 16GB/512GB 15.6"" FHD Windows 11",Rp10.349.000,10349000,,0,,,Level99 Malang,Malang,2,Malang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/level99-malang/laptop-advan-pixwar-x-transformer-amd-ryzen-7-6800h-16gb-ssd-512gb-15-6-fhd-w11-advan-pixwar-touchscreen-laptop-gaming-amd-ryzen-7-6800h-16gb-512gb-15-6-fhd-windows-11-1734361349043357330?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/3/16/a7098fe1-4b78-4fbc-b7db-fafbd49bc22e.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=fv%2B%2FBeS0sUZUskctl9zaWQID1jQ%3D&x-signature-webp=wepDwGeUWwDZ4l1I4IFl%2FkY2La0%3D
Laptop Advan AI Gen Intel Core Ultra 5 125H RAM 16GB SSD 512GB IPS 100% sRGB 100%sRGB Windows 11,Rp11.009.000,11009000,,0,,,Calosastore,Malang,2,Malang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/calosastore/advan-ai-gen-intel-core-ultra-5-125h-16gb-ram512-gb-ips-100-srgb-windows-11-1731036171299947714?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/3/18/512da8dd-6969-4c2a-a5fd-eb5158edd452.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=n9MmMWsB21sHwsDVfw%2FxzwsysaY%3D&x-signature-webp=iqfs%2B8U9K239OeJAhl7SCmWXW2s%3D
"Laptop ADVAN WORKMATE I3 1215U 8GB 256GB W11 14.0"" WUXGA IPS",Rp11.999.000,11999000,,0,,,Gaming Laptop ID,Bogor,2,Bogor,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gaminglaptopid/laptop-advan-workmate-i3-1215u-8gb-256gb-w11-14-0-wuxga-ips-1732305324072666731?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch%26whid%3D20908700,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/dee8c59cf8ab4fcd85ca1385c5374d84~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=276Mi0jghLMM%2BvQHBzGWBm9qkRI%3D&x-signature-webp=ICuSMpRElB8kjpdjtAtmpZ7GxfU%3D
"Laptop Advan S7-15S (GEN 12) - i7-1255U 16GB 512GB 14"" -TKDN RESMI",Rp13.980.000,13980000,,0,,,EXO GLOBAL,Makassar,2,Makassar,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/exoglobal/laptop-advan-s7-15s-gen-12-i7-1255u-16gb-512gb-14-tkdn-resmi-1732331360144951132?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch%26whid%3D5915931,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9a957236cc9d4d22aadfbb4a407cc6a1~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=7i2X6cPcbn9LQxkYduC%2B9R6hXc0%3D&x-signature-webp=ABNcPDuJQrK0dRTmUQvzpmByU0M%3D
"ADVAN Pixwar Touchscreen Laptop Gaming AMD Ryzen 7 8745HS 16GB 512GB 15,6” FHD 58Wh WiFi 6 Dual Cooling Fan Lightweight Sleek Design Free Windows 11 Original",Rp10.999.000,10999000,,0,,,Grand Computer Official_NEW,Bogor,2,Bogor,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/grandcomputerofficial/advan-pixwar-touchscreen-laptop-gaming-amd-ryzen-7-8745hs-16gb-512gb-15-6-fhd-58wh-wifi-6-dual-cooling-fan-lightweight-sleek-design-free-windows-11-original-1735879391779653174?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3de38945332b4ac1ae1734da7bb6cf35~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=caozwtuSwiid8e1rhYvrv3nJSfk%3D&x-signature-webp=cj22UEWk15Xcj2QPAvXYjI3IhK8%3D
"ADVAN LAPTOP WORKPLUS AI AMD RYZEN 7 255 8GB 512GB 14"" FHD IPS WINDOWS 11 BLACK [Advan Workplus AI R7-255]",Rp10.985.000,10985000,Rp12.999.000,0,,,GROSIRIA.ID,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/amtechgrosiria/advan-laptop-workplus-ai-amd-ryzen-7-255-8gb-512gb-14-fhd-ips-windows-11-black-advan-workplus-ai-r7-255-1736016330866787667-1736016462216660307?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4b71c2c13d874827820f32abbf612557~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=JukzM3z67Yn6YBqRPZ5wSeX6FHk%3D&x-signature-webp=R4tFNoiDJmimXFjaIoTB9gtieM8%3D
"Laptop ADVAN 2in1 EVO-X 13 Touch Intel N150 Ram 12GB Storage 512GB SSD Windows 11 Lifetime | 13"" 3K IPS Display - Garansi Resmi",Rp14.298.900,14298900,,0,,,Gateway Indonesia Comp,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gateway/laptop-advan-2in1-evo-x-13-touch-intel-n150-ram-12gb-storage-512gb-ssd-windows-11-lifetime-13-3k-ips-display-garansi-resmi-1732108849950590389?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/eed09300901e48638c45bc087ee86add~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=eTQepy6c9TaxXvEdBJYioTErDCQ%3D&x-signature-webp=p0A7tmZdd9ED4hiKzO7JNuIwWSY%3D
"Laptop Advan AI GEN INTEL ULTRA 5 125H 16GB -SSD 512GB -14"" FHD -WIN11 -GREY",Rp10.981.900,10981900,,0,5.0,,Aringo Computer Samarinda,Samarinda,3,Samarinda,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/aringoid/laptop-advan-ai-gen-intel-ultra-5-125h-16gb-ssd-512gb-14-fhd-win11-grey?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/11/4/cbfc00dc-eff4-41fb-9c30-0be81a7f20cb.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=YAC1tA3ec85BujBeC3QXlAW8yrE%3D&x-signature-webp=WoaczBKfFov3O6KTvdBuqmOfCvY%3D
"ADVAN PIXWAR TOUCHSCREEN GAMING LAPTOP AMD Ryzen 7 8745HS AMD Radeon 780M 15.6"" FHD IPS Touchscreen 16GB 512GB Windows 11 Home",Rp11.100.000,11100000,,0,,,Masterpiece Computer SMD,Samarinda,3,Samarinda,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/mpcsamarinda/advan-pixwar-touchscreen-gaming-laptop-amd-ryzen-7-8745hs-amd-radeon-780m-15-6-fhd-ips-touchscreen-16gb-512gb-1735750257220224685-1735750340563732141?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9000f68b1bc34cfd89cd95a7b54b97b2~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=bxVizLs6vWhYZWhjEq9U3Env1HE%3D&x-signature-webp=lgVMwj66EyfxaJwpW1biSwCjvXA%3D
"Laptop Advan S7-15S - i7-1165G7 16GB 512GB 14"" - TKDN RESMI",Rp11.450.000,11450000,,0,5.0,,eCompuTex Distribusi,Makassar,1,Makassar,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/ecomputex/laptop-advan-s7-15s-i7-1165g7-16gb-512gb-14-tkdn-resmi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D202606170421459DE6D14FFF98063D1468%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/2/29/de641cb9-f7b0-414a-9244-a6ca39847868.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673706&x-signature=04OQ7gAfFRCtu7kJl7L%2BuDZS73E%3D&x-signature-webp=YHUcjsct60GLeiNerSnOH1FkMYI%3D
