nama_produk,harga,harga_angka,harga_asli,diskon_persen,rating,terjual,nama_toko,kota,tier_toko,badge,kategori,gratis_ongkir,cashback,is_iklan,url,image_url
"Lenovo V14 G2 ALC 7KID AMD Ryzen 7 5700U Win10 Home 8GB 512GB SSD 14"" FHD TN 250nits 45% NTSC Antiglare Integrated Radeon OHS Wi-Fi 5 Non-Backlit Laptop Bisnis 14inch 82KC007KID Iron Grey Garansi Resmi 2 Tahun Depot Windows Office2019",Rp10.999.000,10999000,Rp19.999.000,0,,,Lenovo Store by IMD,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/infomikro/lenovo-v14-g2-alc-7kid-amd-ryzen-7-5700u-win10-home-8gb-512gb-ssd-14-fhd-tn-250nits-45-ntsc-antiglare-integrated-radeon-ohs-wi-fi-5-non-backlit-laptop-bisnis-14inch-82kc007kid-iron-grey-garansi-resmi-2-tahun-depot-windows-office2019-1734390260116587845?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/52bce28a17cd4639ab9ba991a458d5c1~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=mohyK8WNbKEp10jA1aoA7b93Aes%3D&x-signature-webp=vKyS9h7PyO%2BoKzdfck%2F8m0zjGxo%3D
"Lenovo ThinkPad E14 Gen 6 Ultra 5 125U 16GB DDR5 1TB SSD Windows 11 PRO 14"" WUXGA Laptop Bisnis Hitam Smart Black",Rp14.589.000,14589000,,0,,,ROGZ Online,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/rogonline/lenovo-thinkpad-e14-g6-ryzen-5-7535u-32gb-1tb-ssd-windows-11-pro-14-0-wuxga-1732923052167431399?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/61a16ce25c8e4fddb2e203246166b2dc~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=j9VDCNQxZXavNpvRY2A7aCAlOZ0%3D&x-signature-webp=Yv2%2BUSZ5H27Z1QpWRIzLzyqNGSQ%3D
Lenovo Ideapad 5 2in1 14AHP9 AMD Ryzen 5-8645HS 512GB SSD 16GB RAM Radeon 760M - 0AID Blue / 0BID Grey Notebook Laptop,Rp11.420.000,11420000,,0,,,Gasol WTC Surabaya,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gasol-laptop/lenovo-ideapad-5-2in1-14ahp9-amd-ryzen-5-8645hs-512gb-ssd-16gb-ram-radeon-760m-0aid-blue-0bid-grey-notebook-laptop-1730815224227464239?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2025/4/22/23c06a12-0295-4011-a70d-d327f0410d69.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=QzGbFjtTLfzP6bBdRZL5Rcv0cJY%3D&x-signature-webp=JS4GQZb%2FpNjluILCPZWkPszyZBE%3D
"Lenovo Ideapad Slim 3 14IRH10 CUID Laptop i5 13420H 512GB 8GB LPDDR5 Intel UHD Graphics 14"" WUXGA Windows 11 + Office 2024 + Office 365 - 2 Years ADP + Premium Care Cosmic Blue",Rp14.665.000,14665000,Rp17.981.000,0,,,technosify,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/technosify/lenovo-ideapad-slim-3-14irh10-cuid-laptop-i5-13420h-512gb-8gb-lpddr5-intel-uhd-graphics-14-wuxga-windows-11-office-2024-office-365-2-years-adp-premium-care-cosmic-blue-1735132247649846695?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/894a97bff1f544de9975c2f426de6892~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=X%2B4raxHPCZPYRiUNsjp%2BHvt25kU%3D&x-signature-webp=4K5eGWkOEallF0%2FoFnvhxOsVPDc%3D
LAPTOP LENOVO V14 G3 CORE i7 1255 16GB 512GB W11+OHS 14 INCH FHD,Rp12.049.000,12049000,Rp17.999.000,0,,,ENVICSTORE,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/envicstore/laptop-lenovo-v14-g3-core-i7-1255-16gb-512gb-w11-ohs-14-inch-fhd-1734840755874858242-1734840966905758978?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/27588139526f45fba64595d874add43a~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=7hPGl2f%2F4GxsN7i%2F8HMzGU2WkUQ%3D&x-signature-webp=ZXc6aF8fcS2%2FoFGqOBzBejSi1Ws%3D
[BEBAS ONGKIR] Laptop LENOVO IDEAPAD SLIM 3 14 Intel Core I5 13420H 16GB 8GB 512GB 1TB SSD W11+OHS 14.0FHD IPS Backlit,Rp10.359.000,10359000,Rp14.999.000,0,,,royalltech,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/royalltech/laptop-lenovo-ideapad-slim-3-14-intel-core-i5-13420h-16gb-8gb-512gb-1tb-ssd-w11-ohs-14-0fhd-ips-backlit-1734259608626693623?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/eb08d25aceac458cbc3745332a4a0620~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=pRG8bvyPSYYNIr63e%2Fue6MTwIC8%3D&x-signature-webp=nJlxOkI%2FFf5hmYkR7UbXzud%2Fb64%3D
LAPTOP LENOVO LOQ ESSENTIAL 15 AMD RYZEN 7 7735HS RTX3050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB BLIT 2Y PREM+2ADP,Rp13.639.000,13639000,Rp17.999.000,0,,,royalltech,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/royalltech/laptop-lenovo-loq-15-amd-ryzen-7-7735hs-rtx3050-6gb-16gb-512gb-w11-ohs-m365b-15-6fhd-144hz-100srgb-blit-2y-prem-2adp-1733642177112147447?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/7653d7ffbbf74bccb7806676a8205ac8~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=D%2BowmDSAyGHhkI8PdVufxS3eQRE%3D&x-signature-webp=AuN7sfk2%2FkOWUt0aG%2BJm8mmwqj8%3D
LAPTOP LENOVO IDEAPAD 5 2IN1 14 TOUCH AMD RYZEN AI 7 350 16GB 1TB SSD W11 OFFICE 14 INCH FHD IPS TOUCH SCREEN,Rp14.269.000,14269000,Rp17.999.000,0,,,royalltech,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/royalltech/laptop-lenovo-ideapad-5-2in1-14-touch-amd-ryzen-ai-7-350-16gb-1tb-ssd-w11-office-14-inch-fhd-ips-touch-screen-1733049230161053175?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/139f57e48d9046ddb52f2fadf32ca29a~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=M0GeNk%2FwK37aulFhU5JMFjbFSv4%3D&x-signature-webp=kn%2BwseqNn4r8yco6GR1aLRX6JfY%3D
Lenovo Ideapad Slim 3 14ARP10 - Ryzen 5 7535HS 512GB SSD 16GB RAM Notebook Laptop - 8AID Cosmic Blue / 89ID Luna Grey,Rp11.245.000,11245000,,0,,,GASOL KALIURANG,Malang,2,Malang,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gasol-kaliurang/lenovo-ideapad-slim-3-14arp10-ryzen-5-7535hs-512gb-ssd-16gb-ram-notebook-laptop-8aid-cosmic-blue-89id-luna-grey-1734513465568822397?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/729cbddc599a410496466a73e0a5cc0e~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=u8txJUvPEIXH%2BrWRYYk6w3lWBxU%3D&x-signature-webp=Ko%2B7wXzB%2BbzP3g%2F50OcYK8peBDo%3D
Laptop Lenovo Ideapad 5 2in1 14 Touch Intel Ultra 5 225U RAM 8GB SSD 512GB Win 11 14.0WUXGA IPS 60Hz,Rp11.519.000,11519000,,0,,,Herlinacom,Depok,2,Depok,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/herlinacom/laptop-lenovo-ideapad-5-2in1-14-touch-intel-ultra-5-225u-ram-8gb-ssd-512gb-win-11-14-0wuxga-ips-60hz-1734113214340302222?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/820b054f95c24e179acfea04a26162f8~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781673523&x-signature=F7aYEph6XARHnflcZHSRjRqCpT8%3D&x-signature-webp=GFpYyV9Y%2Fq%2FEuRp%2FFk9Mh0jheNE%3D
