nama_produk,harga,harga_angka,harga_asli,diskon_persen,rating,terjual,nama_toko,kota,tier_toko,badge,kategori,gratis_ongkir,cashback,is_iklan,url,image_url
APPLE MACBOOK NEO 13 A18 PRO 6C CPU 8GB 512GB 13.0 TOUCH ID GARANSI RESMI INDONESIA,Rp13.949.000,13949000,Rp33.999.000,0,,,royalltech,Jakarta Utara,2,Jakarta Utara,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/royalltech/apple-macbook-neo-13-a18-pro-6c-cpu-8gb-256gb-13-0-inch-garansi-resmi-indonesia-1735243600427910647-1735243720059291127?extParam=ivf%3Dfalse%26keyword%3Dmacbook%26src%3Dsearch,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/219af05d276743aebb4fe1cd9736da9d~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=mX6Ji45NNAyYkZmFgHjE6UzFSWU%3D&x-signature-webp=44zTGosOpXGmuiZ0RNmXAtyaGmc%3D
[ Pickup & Kurir Toko ] Apple Macbook Neo A18 Pro 13 Inci RAM 8GB SSD 256GB 512GB,Rp11.950.000,11950000,Rp16.899.000,0,,,Indotechstore,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/indotechstore/pickup-kurir-toko-apple-macbook-neo-a18-pro-13-inci-ram-8gb-ssd-256gb-512gb-1735806433430046689-1735806434817640417?extParam=ivf%3Dfalse%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/a2e61369ccf647a187ad6894e82ebe48~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=4Of%2BKjSzb3s6%2BNOdHpte2mf27%2B8%3D&x-signature-webp=bid%2B408Pa0kYGzZhwanQvmroAUo%3D
"[ TP ] APPLE MACBOOK NEO 13 A18 PRO 6C CPU ( 8/256GB ) 13.0"" - GARANSI RESMI INDONESIA",Rp11.795.000,11795000,Rp16.000.000,0,,,Digital Advance,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/dadriveofficialstore/tp-apple-macbook-neo-13-a18-pro-6c-cpu-8-256gb-13-0-garansi-resmi-indonesia-1735653603533227847-1735653604159424327?extParam=ivf%3Dfalse%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/887edebea92f4ed3927d695e74363303~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=imiOqPcYNkkohTxnZxnWG18dwjE%3D&x-signature-webp=r2Qr6oiEhXjMBTwJmeZcxlbF784%3D
"Macbook Neo A18 Pro 13"" 13 Inch 2026 256GB Indigo MHFF4ID/A Garansi Resmi - 8GB/256GB",Rp12.446.000,12446000,,0,,,Dynacom Official,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/dynacomofficial/produk-macbook-neo-a18-pro-13-13-inch-2026-256gb-indigo-mhff4id-a-garansi-resmi-8-256gb-1735883187638994786?extParam=ivf%3Dfalse%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8c7a8245510245a585cbbb1ef7814929~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=TlZY3CFX2jIUryq%2BUOEedKc5ZFI%3D&x-signature-webp=ywpGD58zLz%2Bct3%2Fqd4TTv6tR6f0%3D
"Macbook Neo A18 Pro 13"" 13 Inch 2026 256GB Indigo MHFF4ID/A Garansi Resmi - 8GB/256GB",Rp12.446.000,12446000,,0,,,DYNAMIX IT,Surabaya,2,Surabaya,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/dynamix/produk-macbook-neo-a18-pro-13-13-inch-2026-256gb-indigo-mhff4id-a-garansi-resmi-8-256gb-1735883037514696548?extParam=ivf%3Dfalse%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8c7a8245510245a585cbbb1ef7814929~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=TlZY3CFX2jIUryq%2BUOEedKc5ZFI%3D&x-signature-webp=ywpGD58zLz%2Bct3%2Fqd4TTv6tR6f0%3D
"Apple MacBook Neo A18 Pro 8GB 256GB/512GB SSD CPU 6-Core GPU 5-Core 13"" Laptop Kantor Pelajar Mahasiswa Premium",Rp11.899.000,11899000,,0,,,INFONET MARGONDA DEPOK,Depok,2,Depok,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/infonet-margonda-depok/apple-macbook-neo-a18-pro-8gb-256gb-ssd-cpu-6-core-gpu-5-core-13-1735755875377383339-1735756512848938923?extParam=ivf%3Dfalse%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/59ce266e3a864466acc74a942756fcf5~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=zcv%2Fg7Kdt7%2BQbLQe1V7512iqT2o%3D&x-signature-webp=Zr7iv7sA8rjBwNjxYrgJdqNOQGY%3D
"[ PICKUP / KURIR TOKO ] Apple Macbook Neo A18 Pro 2026 13"" Inch 8GB RAM 512GB 256GB SSD Silver Blush Citrus Indigo Resmi",Rp11.251.000,11251000,Rp15.999.000,0,,,Onestop Gaming,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/onestopgaming/apple-macbook-neo-a18-pro-13-inch-8gb-ram-512gb-256gb-ssd-touch-id-liquid-retina-silver-blush-citrus-indigo-2026-1735861452270372098-1735861545876358402?extParam=ivf%3Dtrue%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5f866d0985c142309dcf59c569518ad1~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=3TOQNP9cOpRMccEwWq9HoaMZyQs%3D&x-signature-webp=%2Bh%2Fe5GIEuvqJh%2FafyPp77P9ZGiM%3D
"Apple Macbook Neo A18 Pro 13""8/256GB 8/512GB Chip A18 Pro Resmi",Rp11.950.000,11950000,Rp12.999.000,0,,,iStuffOriginal,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/istufforiginal/apple-macbook-neo-a18-pro-13-8-256gb-8-512gb-chip-a18-pro-1735563059763512829-1735563523205334525?extParam=ivf%3Dtrue%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/940617f71fca47e4b4a08f784b1e1297~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=B9Rdae6pyOsTTHas5Pw%2BLbtnQLw%3D&x-signature-webp=CBZgpz3vLQAfS6lHKR7bxeqm1tg%3D
"Apple Macbook Neo 13 A18 Pro 6C Cpu 8GB 512GB 13.0"" Garansi Resmi Indonesia",Rp14.269.000,14269000,,0,,,GAMING STORE NET,Jakarta Pusat,2,Jakarta Pusat,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/gamingstorenet/apple-macbook-neo-13-a18-pro-6c-cpu-8gb-256gb-13-0-garansi-resmi-indonesia-1735547714818836158-1735547847990085310?extParam=ivf%3Dfalse%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ae178036f7fe4eb2a0560f96aab511dc~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=xtL%2BfdEI8kLLKaFhOFGKME9WauU%3D&x-signature-webp=JLkf2NAKlK4qPLK5kvnPLIhVlFg%3D
APPLE MACBOOK NEO 13 A18 PRO 6C CPU 8GB 512GB 13.0 TOUCH ID GRS RESMI INDONESIA SILVER],Rp13.949.000,13949000,,0,,,LAPTOP MURAH CIREBON_NEW,Cirebon,2,Cirebon,Komputer & Laptop,Tidak,,Tidak,https://www.tokopedia.com/laptop-murah-cirebon/apple-macbook-neo-13-a18-pro-6c-cpu-8gb-512gb-13-0-touch-id-grs-resmi-indonesia-silver-1735290242577040418-1735290476810634274?extParam=ivf%3Dfalse%26keyword%3Dmacbook%26src%3Dsearch,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/47a0cd5defed45e39845838aa045ac61~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1781672818&x-signature=F3TLkR%2BgcihqsOUgG5w%2FMrlYHDg%3D&x-signature-webp=BGoS6IIu8VvKNV8UjZfyh0fg8LI%3D
